"Address","Status Code","Status","BG 1","BG 2","BG 3","BG 4","BG 5","BG 6"
"https://app.croneri.co.uk/topics/diversity-and-equality-workplace-discrimination-and-equality-disabled-workers-wellbeing?product=132","200","OK","","","","","",""
"https://app.croneri.co.uk/feature-articles/types-leave-which-best-fit?product=132","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/police?product=132","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/hr-strategy?product=132","200","OK","","","","","",""
"https://app.croneri.co.uk/training?product=132","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/pay-and-benefits?product=132","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/absence-and-working-time?product=132","200","OK","","","","","",""
"https://app.croneri.co.uk/strategic-briefings?product=132","200","OK","","","","","",""
"https://app.croneri.co.uk/whats-new/employer-told-stop-using-facial-recognition-tech-monitor-attendance?product=132","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/discrimination-and-diversity?product=132","200","OK","","","","","",""
"https://app.croneri.co.uk/questions-and-answers?product=132","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/employment-law-germany/summary","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/international-employment-law?product=132","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/contracts-employment?product=132","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/health-and-safety?product=132","200","OK","","","","","",""
"https://app.croneri.co.uk/whats-new?product=132","200","OK","","","","","",""
"https://app.croneri.co.uk/tools-and-documents/documents/audit?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/my-support-my-life-health-and-social-care-standards-scotland?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/whats-new/cqc-explores-how-health-and-care-service-inequalities-can-be-reduced?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/quality-assurance-supported-living-younger-adults/employer-factsheet-required-and-recommended?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/feature-articles/lgbtq-learning-framework-older-people-one-year?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/self-audit-tools?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/implementing-digital-record-keeping/summary?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/first-aid-care-providers/summary?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/tools-and-documents/documents/training-pack?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/human-rights-and-deprivation-liberty-mental-capacity-registering-new-care-service/human?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/reference-articles/law-and-guidance/legislation-tracker?product=132","200","OK","","","","","",""
"https://app.croneri.co.uk/whats-new/government-urged-mandate-overt-cctv-care-homes?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/feature-articles/what-are-rules-refusing-flexible-working-request?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/whats-new/ukhsa-investigates-rise-tb-cases?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/supported-living-younger-adults/summary?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/tools-and-documents/documents/form?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/recruitment-and-selection-procedures-social-care/summary?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/medication-administration/summary?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/admissions-management/summary?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/whats-new/new-guidance-developing-nursing-placements-adult-social-care?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/security/summary-0?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/quality-assurance/employer-factsheet-required-and-recommended-policies-care-homes?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/worked-examples?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/cqc-fundamental-standards-england?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/infection-control-0?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/dementia-care/summary?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/infection-prevention-and-control-procedures/summary?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/safeguarding-recognising-and-reporting-signs-abuse/summary?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/safety-0?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/care-home-premises-0?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/how-to-guides?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/domiciliary-care-children?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/regulation-and-inspection-social-care-wales-act-2016?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/contracts-employment/summary?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/toolkits?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/agency-workers-social-care/how-employ-agency-workers-care-service?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/agency-workers-social-care/agency-workers-policy?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/cleaning-social-care/summary?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/business-procedures-0?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/flexible-and-hybrid-working-contracts-employment-maternity-and-family-rights-staff-handbooks?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/staff-0?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/tools-and-documents/documents?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/feature-articles?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/inspection-and-regulation/summary?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/wellbeing-wellbeing/menopause-policy?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/human-rights-and-deprivation-liberty/respecting-religion-and-beliefs-people-using-service?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/magazines?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/?product=134","200","OK","https://app.croneri.co.uk/sites/default/files/styles/bp_card_image/public/hr_0.jpg?itok=GrPrnDpi","https://app.croneri.co.uk/sites/default/files/styles/bp_card_image/public/hs.jpg?itok=XWQDX105","https://app.croneri.co.uk/sites/default/files/styles/bp_card_image/public/CARE_NEW.jpeg?itok=Z8neeDA0","https://app.croneri.co.uk/sites/default/files/styles/bp_card_image/public/trade.jpg?itok=7hSkVdoo","https://app.croneri.co.uk/sites/default/files/styles/bp_card_image/public/small-business_0.jpg?itok=ZaGTW4ol","https://app.croneri.co.uk/sites/default/files/styles/bp_card_image/public/Teacher%20and%20children_Education.jpg?itok=q1B1Hs5Q"
"https://app.croneri.co.uk/topics/health-and-safety-risk-assessment/summary?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/webinars-0?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/complaints-and-compliments/summary?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/agency-workers-social-care/indepth?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/feature-articles/dealing-unfounded-and-malicious-complaints?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/registering-new-care-service/summary?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/sharps/summary?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/fire-safety-procedures/summary?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/waste-disposal/summary?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/whats-new/adult-social-care-workforce-strategy-update?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/extra-care-older-people/summary?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/feature-articles/types-leave-which-best-fit?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/diversity-and-equality-workplace-discrimination-and-equality-disabled-workers-wellbeing?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/healthcare-associated-infections/summary?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/model-policies/care?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/recently-updated?product=134&type=model_policy","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/end-life-care/summary?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/health-people-receiving-care?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/care-people-using-services?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/data-protection/summary?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/reference-articles/law-and-guidance/legislation-tracker?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/feature-articles/supporting-relationships-and-sexuality-adult-social-care-services?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/care-and-support-plans/summary?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/tools-and-documents/documents/risk-assessment-templates?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/training?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/questions-and-answers?product=134","200","OK","","","","","",""
